,school,sex,age,Medu,Fedu,guardian,traveltime,studytime,failures,schoolsup,famsup,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,address_type_Urban,famsize_BIG_FAMILY,Pstatus_Together,Mjob_at_home,Mjob_health,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_reputation,tutor
479,MS,F,17,2,2,mother,1,1,0,0,1,1,1,0,0,0,4,5,3,1,1,5,4,9,9,10,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
480,MS,F,19,2,3,other,1,1,1,0,0,0,1,0,1,1,4,4,4,1,1,2,0,9,9,10,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
481,MS,F,17,2,1,mother,3,1,0,0,1,1,1,0,0,1,5,5,3,1,1,3,2,9,10,11,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
482,MS,F,15,1,1,mother,2,1,0,0,1,0,1,0,0,1,5,2,1,1,3,4,0,9,10,9,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
483,MS,F,16,2,2,father,3,2,0,0,1,0,1,0,1,0,3,4,5,1,2,1,1,9,10,11,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
484,MS,F,16,2,2,mother,1,1,0,0,1,0,1,0,0,0,4,3,4,1,2,1,6,7,7,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
485,MS,F,17,2,2,mother,2,2,0,0,1,0,1,1,1,0,4,3,5,1,2,4,0,11,10,11,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
486,MS,F,16,2,2,father,1,1,1,0,1,1,0,1,1,0,4,4,3,1,4,3,1,9,10,10,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1
487,MS,F,18,3,2,other,2,3,2,0,1,0,0,0,0,1,3,3,2,1,1,2,6,7,9,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
488,MS,F,19,1,1,mother,1,3,1,0,0,1,1,0,0,1,5,3,1,1,1,3,6,7,9,9,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
489,MS,M,18,1,1,mother,2,1,1,0,0,1,1,0,1,0,4,4,3,3,4,4,0,8,9,10,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
490,MS,F,18,1,1,mother,2,1,1,0,0,0,0,0,1,1,3,2,3,1,1,2,4,9,11,10,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
491,MS,F,19,1,1,other,2,2,1,0,1,0,1,1,1,1,1,1,4,4,1,1,12,7,8,9,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
492,MS,F,16,2,2,mother,1,2,0,0,0,0,0,1,0,1,3,3,2,1,1,3,2,8,10,10,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
493,MS,F,17,0,1,father,2,1,0,0,0,1,0,1,0,0,2,4,4,3,5,5,5,9,9,10,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
494,MS,F,16,1,2,mother,1,2,0,0,0,1,1,0,1,0,4,4,5,1,3,3,0,8,9,9,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
495,MS,F,16,3,3,mother,1,1,0,0,0,1,1,0,1,1,4,5,4,1,1,4,0,14,13,13,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
496,MS,F,16,1,1,mother,1,1,0,0,1,1,1,1,1,1,4,4,4,2,2,4,2,14,14,14,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
497,MS,M,17,3,3,mother,2,4,1,0,1,1,1,1,0,0,5,4,5,3,4,5,0,10,11,10,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1
498,MS,F,16,2,1,mother,1,2,0,0,1,1,1,1,1,0,5,3,3,1,1,1,0,14,13,14,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
499,MS,F,16,2,2,mother,1,1,0,0,1,1,1,1,0,1,4,2,5,1,2,5,0,17,16,16,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1
500,MS,M,17,1,2,father,1,1,1,0,1,1,1,0,1,1,5,3,5,5,5,1,12,6,7,7,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
501,MS,M,16,4,3,father,1,1,0,0,0,1,1,1,1,0,4,2,5,1,5,5,8,14,12,13,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
502,MS,M,17,2,2,mother,3,4,1,0,1,0,1,1,0,0,1,3,5,3,5,3,2,10,8,9,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
503,MS,F,16,1,1,other,1,4,0,1,1,1,1,1,1,0,2,2,1,1,1,5,0,14,14,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
504,MS,F,19,2,2,mother,1,3,0,0,0,0,1,1,1,1,5,4,5,1,1,1,0,12,13,13,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
505,MS,F,17,1,1,mother,2,1,0,0,1,1,0,1,1,1,4,4,5,1,2,5,0,11,11,11,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
506,MS,F,20,3,3,mother,2,2,1,0,0,1,1,1,1,1,3,3,4,2,4,3,8,11,9,10,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
507,MS,F,17,1,1,father,1,3,0,0,1,0,1,1,0,1,4,3,3,1,1,3,0,11,11,10,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
508,MS,M,17,2,2,mother,3,1,1,0,1,0,0,1,1,0,4,4,5,1,2,5,0,10,9,9,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
509,MS,F,16,1,1,father,3,2,0,0,1,0,1,1,0,0,5,3,2,1,1,1,0,16,17,18,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
510,MS,F,17,2,2,mother,2,2,0,0,1,1,1,1,0,0,5,3,2,1,1,1,0,15,17,17,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
511,MS,F,17,1,0,mother,2,2,0,0,0,0,1,1,1,1,4,4,5,1,1,4,1,11,9,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
512,MS,F,18,1,1,mother,1,2,1,0,1,0,1,1,1,1,4,3,2,1,1,5,9,7,7,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
513,MS,F,16,3,1,mother,1,1,0,0,0,1,1,1,1,0,3,1,3,1,3,1,0,8,6,8,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
514,MS,F,16,3,2,mother,1,1,0,0,0,0,1,1,1,0,3,1,3,1,4,3,2,7,6,7,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0
515,MS,F,18,1,1,mother,2,2,0,1,0,0,1,1,0,0,2,3,5,1,4,3,8,9,8,10,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
516,MS,F,16,4,4,father,1,2,0,0,0,1,0,1,1,1,4,3,3,2,3,2,0,14,16,16,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0
517,MS,F,16,1,2,mother,2,1,0,0,0,1,1,1,1,0,5,4,5,1,4,2,0,14,14,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
518,MS,F,18,2,4,father,1,2,1,0,1,0,1,1,1,0,2,3,2,1,3,1,8,8,5,8,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
519,MS,M,16,2,1,mother,2,2,0,0,0,1,1,1,1,0,5,2,1,1,1,2,0,8,7,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
520,MS,F,16,1,1,mother,3,2,0,0,1,0,1,1,1,0,4,3,2,1,3,5,6,6,8,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
521,MS,F,16,2,3,mother,2,2,0,0,1,1,1,1,1,0,3,3,3,1,1,2,0,8,10,10,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
522,MS,F,16,4,4,mother,1,2,0,0,1,0,1,1,1,1,4,3,4,1,2,3,4,8,8,8,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
523,MS,M,18,4,4,mother,1,4,0,0,1,1,1,0,1,1,5,5,5,5,5,5,2,5,6,6,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
524,MS,F,16,3,4,mother,3,2,0,0,1,0,0,1,0,0,4,2,1,1,1,2,2,7,9,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
525,MS,M,17,4,4,mother,1,3,0,0,1,0,1,1,1,0,4,4,3,1,2,5,0,15,14,16,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
526,MS,F,17,4,1,mother,1,1,0,0,0,0,1,1,1,1,4,2,3,1,2,5,1,13,14,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
527,MS,M,16,2,2,mother,4,3,0,0,0,0,1,1,0,0,5,1,3,2,2,3,0,10,9,10,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
528,MS,F,17,2,2,mother,1,1,0,0,1,0,1,1,1,0,5,1,3,1,2,5,5,9,9,9,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
529,MS,F,16,4,4,father,2,1,0,0,1,0,1,1,0,0,5,1,3,1,2,5,1,11,11,11,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
530,MS,M,17,3,3,mother,1,1,0,0,1,1,1,1,1,0,4,1,4,5,5,3,8,7,10,9,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0
531,MS,M,17,1,1,mother,3,2,0,0,0,0,1,1,1,1,5,1,3,3,3,1,0,10,10,10,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
532,MS,M,16,2,1,mother,2,2,0,0,0,0,0,1,1,1,4,2,2,1,4,5,2,9,7,8,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
533,MS,F,16,2,1,mother,1,2,0,0,0,0,1,1,1,1,3,2,2,1,1,3,0,14,15,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
534,MS,M,16,4,4,father,1,1,0,0,1,0,1,1,1,0,4,1,2,2,5,5,0,11,12,12,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
535,MS,M,15,1,2,mother,3,2,0,0,1,1,1,1,0,0,5,5,5,1,3,5,11,9,11,10,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
536,MS,M,15,2,2,mother,3,4,0,0,1,1,1,1,0,0,5,4,5,2,3,5,8,13,14,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
537,MS,M,15,2,1,mother,1,1,0,0,0,1,1,1,1,0,4,3,3,1,2,5,11,12,13,12,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
538,MS,F,16,2,2,mother,1,3,0,0,1,0,0,1,0,1,4,3,3,2,2,5,2,11,11,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
539,MS,F,16,4,1,mother,2,2,0,0,1,1,1,1,1,0,1,2,4,2,2,1,8,9,10,10,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
540,MS,F,17,3,2,mother,2,1,0,0,0,0,1,1,0,1,4,3,3,2,2,1,5,9,11,11,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
541,MS,F,17,2,2,mother,2,2,0,1,0,0,1,1,0,0,5,1,3,1,1,5,0,11,9,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
542,MS,F,16,4,4,mother,2,3,0,0,1,0,1,1,1,1,5,3,5,1,4,5,1,10,11,12,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0
543,MS,M,17,4,4,father,3,1,3,0,0,1,1,1,1,1,3,3,3,1,3,5,2,9,9,8,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
544,MS,M,17,1,3,father,2,1,0,0,0,1,1,1,0,1,5,1,2,3,3,5,2,12,11,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
545,MS,M,17,3,4,mother,1,2,1,0,1,1,0,1,1,1,5,4,4,3,4,5,8,8,9,8,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
546,MS,F,17,4,4,father,1,2,0,0,1,0,1,1,1,0,5,2,5,1,1,5,0,13,15,16,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
547,MS,M,16,4,1,father,1,1,0,0,0,0,1,1,1,0,4,1,2,2,1,2,0,10,11,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
548,MS,F,17,1,1,mother,1,2,0,0,0,1,1,1,1,1,4,5,5,1,2,3,2,11,10,11,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
549,MS,F,17,4,2,mother,2,2,0,1,1,0,0,1,1,0,4,3,3,2,3,5,0,17,18,18,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
550,MS,M,16,2,2,father,2,2,0,0,1,0,0,1,1,1,4,1,2,2,2,5,0,12,13,13,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
551,MS,M,17,3,2,father,2,2,0,0,1,0,1,1,1,0,4,1,2,2,2,1,0,13,14,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
552,MS,M,19,1,1,mother,1,2,2,0,1,1,1,0,1,0,4,4,3,3,4,4,2,9,9,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
553,MS,M,17,1,0,mother,1,1,0,0,0,0,1,1,0,1,4,1,2,1,1,5,4,11,11,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
554,MS,F,17,1,1,father,2,1,0,0,1,1,1,0,1,1,3,5,5,2,2,4,3,10,11,10,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
555,MS,F,16,1,2,father,1,3,0,1,1,0,0,1,1,1,4,3,4,1,1,3,5,13,14,13,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
556,MS,M,16,1,2,mother,1,1,0,0,0,0,1,1,0,0,4,4,4,2,4,5,4,9,10,11,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
557,MS,F,17,3,1,mother,2,2,3,0,1,1,0,1,1,1,5,4,4,1,1,5,2,7,9,10,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
558,MS,M,17,2,2,mother,2,1,0,0,0,1,1,0,0,1,5,5,5,3,5,5,0,8,13,10,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
559,MS,M,18,1,0,other,3,1,1,1,1,0,1,1,0,0,4,3,2,1,1,4,0,12,12,13,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
560,MS,M,17,1,1,mother,2,1,0,0,1,1,0,1,1,1,4,5,5,1,3,2,0,10,9,10,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
561,MS,M,18,1,1,mother,2,2,0,0,1,1,1,1,0,0,4,3,3,1,4,5,6,10,9,10,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
562,MS,F,16,2,2,father,1,2,0,0,0,1,1,1,0,1,5,4,3,1,1,1,0,11,13,12,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
563,MS,M,17,2,2,mother,1,1,1,0,0,1,1,1,0,1,1,2,1,2,3,5,0,7,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
564,MS,M,16,3,2,father,2,1,0,0,0,0,1,1,1,0,4,5,5,2,3,5,2,11,9,10,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
565,MS,M,16,1,1,mother,2,1,0,0,0,1,1,1,1,0,4,5,5,2,4,5,0,10,10,9,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
566,MS,M,18,1,1,other,2,1,1,0,1,0,1,0,1,1,5,3,3,2,3,5,2,9,7,9,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
567,MS,M,18,3,2,mother,1,1,1,0,0,0,1,0,1,0,2,3,1,2,2,5,0,4,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
568,MS,M,19,3,2,mother,2,1,3,0,0,1,1,1,0,0,3,2,1,1,1,3,4,6,11,9,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
569,MS,M,18,3,3,mother,1,2,2,0,1,1,1,0,1,0,4,4,5,1,3,3,9,4,8,8,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
570,MS,M,16,2,2,mother,2,1,0,0,1,1,1,1,1,1,5,4,3,2,4,4,6,7,8,8,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
571,MS,M,19,2,1,other,2,1,3,0,0,1,0,0,1,1,4,4,3,1,3,5,4,8,9,9,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
572,MS,F,16,3,2,mother,2,2,2,0,1,1,1,1,0,1,2,5,5,1,1,1,8,5,5,7,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
573,MS,F,17,1,1,mother,1,1,0,0,1,1,1,1,0,0,4,3,2,1,2,5,9,7,9,10,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
574,MS,M,20,1,1,other,2,1,1,0,1,0,1,0,1,1,4,4,3,2,4,4,12,8,11,10,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
575,MS,F,18,4,3,mother,1,1,0,0,1,0,1,1,1,0,5,4,4,3,4,2,8,10,11,10,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
576,MS,M,18,3,2,mother,2,1,0,0,1,0,0,1,1,0,2,5,5,5,5,5,8,9,10,11,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
577,MS,M,19,1,1,other,3,2,1,0,0,0,1,1,1,0,5,4,4,3,3,2,8,10,9,11,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
578,MS,M,17,3,3,mother,2,2,1,0,1,0,1,1,1,0,4,5,4,2,3,3,4,8,9,10,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
579,MS,M,18,1,3,mother,1,1,0,0,0,0,1,0,1,1,4,3,3,2,3,3,0,9,10,9,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
580,MS,M,19,1,1,other,3,1,1,0,1,0,1,1,1,0,4,4,4,3,3,5,4,8,9,10,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
581,MS,F,18,1,2,mother,2,2,2,0,1,0,1,1,0,0,4,3,3,1,1,5,2,6,8,8,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
582,MS,F,19,1,1,mother,1,1,0,0,1,0,1,0,0,0,1,4,4,1,1,5,0,6,8,7,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
583,MS,F,18,2,2,mother,2,1,1,0,0,0,1,0,1,1,5,5,5,1,1,3,0,8,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
584,MS,F,17,0,0,mother,2,1,0,0,1,0,1,1,1,0,4,4,3,1,1,5,0,10,11,11,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
585,MS,F,17,3,1,other,2,3,0,0,1,0,1,0,0,0,4,2,3,2,2,3,5,8,7,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
586,MS,F,17,4,2,mother,1,2,0,1,1,1,1,1,1,0,5,5,5,1,3,5,0,8,8,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0
587,MS,F,18,2,2,mother,1,2,1,0,1,1,1,1,1,0,2,3,3,1,2,4,3,7,6,8,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
588,MS,F,17,4,1,mother,1,1,0,0,1,0,1,1,0,1,3,2,2,1,1,5,0,8,10,9,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0
589,MS,F,17,1,2,father,1,1,0,0,0,0,1,1,1,0,5,5,1,1,1,3,0,7,10,10,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
590,MS,F,18,1,1,mother,3,2,2,0,0,1,1,1,0,1,3,4,4,2,2,5,3,7,8,7,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
591,MS,F,18,2,2,father,2,2,0,0,0,1,0,1,1,0,4,3,5,1,1,1,2,12,13,14,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0
592,MS,F,17,3,3,mother,2,1,0,0,1,0,1,1,1,0,4,4,3,1,1,4,0,11,12,13,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0
593,MS,F,18,1,2,mother,2,2,0,0,0,0,1,1,1,0,4,4,3,1,2,4,0,12,13,14,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
594,MS,F,18,4,4,mother,2,2,0,0,0,1,0,1,1,0,4,3,5,1,2,1,0,18,18,18,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0
595,MS,M,18,4,4,mother,1,1,0,0,1,1,1,1,1,0,5,4,5,1,1,5,3,17,17,17,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
596,MS,F,17,4,2,mother,2,2,0,0,1,0,1,1,1,0,4,3,3,1,2,4,0,17,18,18,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
597,MS,F,18,2,2,mother,3,2,1,0,0,1,1,1,0,1,4,3,3,1,1,4,0,9,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
598,MS,M,18,1,2,mother,2,1,0,0,1,0,0,1,0,0,4,1,4,5,5,1,8,10,11,11,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
599,MS,M,18,4,4,mother,3,1,0,0,1,1,1,1,1,1,2,5,5,1,1,1,5,12,13,14,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1
600,MS,M,17,1,1,father,3,1,0,0,0,0,0,0,0,0,4,2,3,3,4,4,4,12,13,14,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
601,MS,F,18,2,2,mother,2,2,0,0,1,0,0,1,1,1,1,3,1,1,1,2,4,8,8,10,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
602,MS,F,18,2,2,father,2,3,0,0,0,0,1,1,1,1,5,4,5,1,4,3,0,11,12,13,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
603,MS,F,18,4,2,mother,1,2,0,0,0,1,1,1,1,1,5,3,1,1,1,5,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
604,MS,F,18,1,1,mother,3,2,1,0,0,0,1,0,0,0,4,4,2,1,2,2,2,9,10,10,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
605,MS,F,19,1,1,father,2,1,1,0,0,0,1,0,0,0,5,5,5,2,3,2,0,5,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
606,MS,F,17,4,2,father,2,4,0,0,0,0,1,1,1,1,4,2,3,3,1,5,0,18,18,18,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
607,MS,F,17,2,1,mother,2,2,0,0,0,1,1,1,1,1,5,3,3,1,2,2,5,11,11,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
608,MS,F,18,1,1,mother,1,2,0,0,0,0,1,1,0,1,5,2,3,1,2,3,2,8,10,11,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
609,MS,F,18,1,2,father,2,2,0,0,1,0,1,0,0,0,4,1,1,1,1,4,0,11,11,12,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
610,MS,F,19,1,1,other,2,2,3,0,1,1,1,0,0,1,3,5,4,1,4,1,0,8,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
611,MS,F,18,2,2,mother,2,3,0,0,0,0,1,1,1,1,4,2,1,1,1,4,5,14,14,15,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
612,MS,M,17,4,3,mother,2,2,1,0,1,1,0,1,1,1,4,5,5,1,3,2,4,10,11,11,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
613,MS,F,18,3,3,father,1,2,0,0,1,0,1,1,0,1,5,3,4,1,1,5,0,10,10,10,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0
614,MS,F,17,4,4,father,2,2,0,0,1,1,1,1,1,0,4,3,3,1,2,5,2,12,12,12,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
615,MS,F,17,3,2,mother,2,2,0,0,0,0,1,1,0,1,1,2,3,1,2,5,0,15,14,15,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
616,MS,M,18,1,1,father,2,1,0,0,0,0,0,1,1,1,3,3,2,1,2,3,2,14,13,14,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
617,MS,F,18,1,1,father,2,3,0,0,0,0,1,1,1,0,5,3,2,1,1,4,0,19,17,18,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
618,MS,F,18,1,2,mother,3,2,0,0,0,0,1,1,0,1,4,3,4,1,4,5,0,16,15,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
619,MS,F,18,3,3,mother,2,2,0,0,1,0,1,1,1,1,4,3,2,1,3,3,6,13,12,13,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
620,MS,F,17,4,4,mother,1,2,0,0,1,1,1,1,1,1,2,3,4,1,1,1,4,15,14,15,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
621,MS,F,17,1,2,father,2,2,0,0,0,0,0,1,0,0,3,2,2,1,2,3,0,13,13,13,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
622,MS,M,18,1,3,mother,2,2,0,0,1,0,1,1,0,0,3,3,4,2,4,3,0,8,10,9,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1
623,MS,M,18,4,4,mother,2,3,0,0,0,0,1,1,1,1,4,2,2,2,2,5,0,15,16,16,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
624,MS,F,17,1,1,mother,3,1,1,0,1,0,1,1,1,1,5,2,1,1,2,1,0,8,8,9,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
625,MS,F,18,2,3,father,2,1,0,0,1,0,1,1,1,1,5,2,3,1,2,4,0,10,10,10,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
626,MS,F,18,4,4,father,3,2,0,0,1,0,0,1,1,1,3,2,2,4,2,5,0,7,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
627,MS,M,18,1,2,father,3,1,0,0,1,1,1,0,1,1,4,3,3,2,3,3,3,9,10,10,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
628,MS,F,17,2,2,mother,1,3,0,0,0,1,1,1,0,1,3,4,3,1,1,3,8,10,11,12,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
629,MS,F,17,1,2,mother,1,1,0,0,0,1,1,1,1,0,3,5,5,1,3,1,4,7,8,9,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
630,MS,F,18,4,4,mother,2,3,0,0,0,0,1,1,1,0,5,4,4,1,1,1,0,15,17,17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
631,MS,F,18,1,1,mother,4,3,0,0,0,0,1,1,1,0,4,3,2,1,2,4,4,10,11,12,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
632,MS,F,19,1,1,other,2,2,1,0,1,0,1,1,1,1,4,3,3,1,1,3,4,7,8,9,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
633,MS,F,18,4,4,mother,1,2,0,0,0,1,1,1,1,0,5,4,3,3,4,2,1,13,14,14,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
634,MS,F,18,3,3,mother,1,2,0,0,0,0,1,1,1,1,4,1,3,1,2,1,1,16,16,16,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
635,MS,F,17,3,1,mother,1,2,0,0,1,1,0,1,1,0,4,5,4,2,3,1,10,8,9,9,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
636,MS,M,18,4,4,father,1,2,0,0,0,1,0,1,1,0,3,2,4,1,4,2,4,17,18,19,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0
637,MS,M,18,2,1,mother,2,1,0,0,0,1,0,1,1,1,4,4,3,1,3,5,0,7,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
638,MS,M,17,2,3,father,2,2,0,0,0,1,1,1,1,0,4,4,3,1,1,3,4,14,15,16,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
